type,unit,label,labelLang,symbol,definition
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/nanocandela,nanocandela,nl,ncd,The nanocandela is a unit of luminous intensity defined as 1.0e-9 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/microcandela,microcandela,en,μcd,The microcandela is a unit of luminous intensity defined as 1.0e-6 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/microcandela,microcandela,nl,μcd,The microcandela is a unit of luminous intensity defined as 1.0e-6 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/millicandela,millicandela,en,mcd,The millicandela is a unit of luminous intensity defined as 1.0e-3 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/millicandela,millicandela,nl,mcd,The millicandela is a unit of luminous intensity defined as 1.0e-3 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/centicandela,centicandela,en,ccd,The centicandela is a unit of luminous intensity defined as 1.0e-2 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/centicandela,centicandela,nl,ccd,The centicandela is a unit of luminous intensity defined as 1.0e-2 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/decicandela,decicandela,en,dcd,The decicandela is a unit of luminous intensity defined as 1.0e-1 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/decicandela,decicandela,nl,dcd,The decicandela is a unit of luminous intensity defined as 1.0e-1 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/decacandela,decacandela,en,dacd,The decacandela is a unit of luminous intensity defined as 1.0e1 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/decacandela,decacandela,nl,dacd,The decacandela is a unit of luminous intensity defined as 1.0e1 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/hectocandela,hectocandela,en,hcd,The hectocandela is a unit of luminous intensity defined as 1.0e2 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/hectocandela,hectocandela,nl,hcd,The hectocandela is a unit of luminous intensity defined as 1.0e2 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/kilocandela,kilocandela,en,kcd,The kilocandela is a unit of luminous intensity defined as 1.0e3 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/kilocandela,kilocandela,nl,kcd,The kilocandela is a unit of luminous intensity defined as 1.0e3 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/megacandela,megacandela,en,Mcd,The megacandela is a unit of luminous intensity defined as 1.0e6 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/megacandela,megacandela,nl,Mcd,The megacandela is a unit of luminous intensity defined as 1.0e6 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/gigacandela,gigacandela,en,Gcd,The gigacandela is a unit of luminous intensity defined as 1.0e9 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/gigacandela,gigacandela,nl,Gcd,The gigacandela is a unit of luminous intensity defined as 1.0e9 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/teracandela,teracandela,en,Tcd,The teracandela is a unit of luminous intensity defined as 1.0e12 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/teracandela,teracandela,nl,Tcd,The teracandela is a unit of luminous intensity defined as 1.0e12 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/petacandela,petacandela,en,Pcd,The petacandela is a unit of luminous intensity defined as 1.0e15 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/petacandela,petacandela,nl,Pcd,The petacandela is a unit of luminous intensity defined as 1.0e15 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/exacandela,exacandela,en,Ecd,The exacandela is a unit of luminous intensity defined as 1.0e18 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/exacandela,exacandela,nl,Ecd,The exacandela is a unit of luminous intensity defined as 1.0e18 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/zettacandela,zettacandela,en,Zcd,The zettacandela is a unit of luminous intensity defined as 1.0e21 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/zettacandela,zettacandela,nl,Zcd,The zettacandela is a unit of luminous intensity defined as 1.0e21 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/yottacandela,yottacandela,en,Ycd,The yottacandela is a unit of luminous intensity defined as 1.0e24 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/yottacandela,yottacandela,nl,Ycd,The yottacandela is a unit of luminous intensity defined as 1.0e24 candela.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/yoctohertz,yoctohertz,en,yHz,The yoctohertz is a unit of frequency defined as 1.0e-24 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/yoctohertz,yoctohertz,nl,yHz,The yoctohertz is a unit of frequency defined as 1.0e-24 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/zeptohertz,zeptohertz,en,zHz,The zepthertz is a unit of frequency defined as 1.0e-21 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/zeptohertz,zeptohertz,nl,zHz,The zepthertz is a unit of frequency defined as 1.0e-21 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/attohertz,attohertz,en,aHz,The attohertz is a unit of frequency defined as 1.0e-18 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/attohertz,attohertz,nl,aHz,The attohertz is a unit of frequency defined as 1.0e-18 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/picohertz,picohertz,en,pHz,The picohertz is a unit of frequency defined as 1.0e-12 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/picohertz,picohertz,nl,pHz,The picohertz is a unit of frequency defined as 1.0e-12 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/femtohertz,femtohertz,en,fHz,The femtohertz is a unit of frequency defined as 1.0e-15 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/femtohertz,femtohertz,nl,fHz,The femtohertz is a unit of frequency defined as 1.0e-15 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/nanohertz,nanohertz,en,nHz,The nanohertz is a unit of frequency defined as 1.0e-9 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/nanohertz,nanohertz,nl,nHz,The nanohertz is a unit of frequency defined as 1.0e-9 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/microhertz,microhertz,en,μHz,The microhertz is a unit of frequency defined as 1.0e-6 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/microhertz,microhertz,nl,μHz,The microhertz is a unit of frequency defined as 1.0e-6 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/millihertz,millihertz,en,mHz,The millihertz is a unit of frequency defined as 1.0e-3 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/millihertz,millihertz,nl,mHz,The millihertz is a unit of frequency defined as 1.0e-3 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/centihertz,centihertz,en,cHz,The centihertz is a unit of frequency defined as 1.0e-2 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/centihertz,centihertz,nl,cHz,The centihertz is a unit of frequency defined as 1.0e-2 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/decihertz,decihertz,en,dHz,The decihertz is a unit of frequency defined as 1.0e-1 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/decihertz,decihertz,nl,dHz,The decihertz is a unit of frequency defined as 1.0e-1 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/decahertz,decahertz,en,daHz,The decahertz is a unit of frequency defined as 1.0e1 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/decahertz,decahertz,nl,daHz,The decahertz is a unit of frequency defined as 1.0e1 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/hectohertz,hectohertz,en,hHz,The hectohertz is a unit of frequency defined as 1.0e2 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/hectohertz,hectohertz,nl,hHz,The hectohertz is a unit of frequency defined as 1.0e2 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/kilohertz,kilohertz,en,kHz,The kilohertz is a unit of frequency defined as 1.0e3 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/kilohertz,kilohertz,nl,kHz,The kilohertz is a unit of frequency defined as 1.0e3 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/megahertz,megahertz,en,MHz,The megahertz is a unit of frequency defined as 1.0e6 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/megahertz,megahertz,nl,MHz,The megahertz is a unit of frequency defined as 1.0e6 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/gigahertz,gigahertz,en,GHz,The gigahertz is a unit of frequency defined as 1.0e9 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/gigahertz,gigahertz,nl,GHz,The gigahertz is a unit of frequency defined as 1.0e9 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/terahertz,terahertz,en,THz,The terahertz is a unit of frequency defined as 1.0e12 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/terahertz,terahertz,nl,THz,The terahertz is a unit of frequency defined as 1.0e12 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/petahertz,petahertz,en,PHz,The petahertz is a unit of frequency defined as 1.0e15 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/petahertz,petahertz,nl,PHz,The petahertz is a unit of frequency defined as 1.0e15 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/exahertz,exahertz,en,EHz,The exahertz is a unit of frequency defined as 1.0e18 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/exahertz,exahertz,nl,EHz,The exahertz is a unit of frequency defined as 1.0e18 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/zettahertz,zettahertz,en,ZHz,The zettahertz is a unit of frequency defined as 1.0e21 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/zettahertz,zettahertz,nl,ZHz,The zettahertz is a unit of frequency defined as 1.0e21 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/yottahertz,yottahertz,en,YHz,The yottahertz is a unit of frequency defined as 1.0e24 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/yottahertz,yottahertz,nl,YHz,The yottahertz is a unit of frequency defined as 1.0e24 hertz.
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/yoctonewton,yoctonewton,en,yN,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/yoctonewton,yoctonewton,nl,yN,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/zeptonewton,zeptonewton,en,zN,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/zeptonewton,zeptonewton,nl,zN,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/attonewton,attonewton,en,aN,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/attonewton,attonewton,nl,aN,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/piconewton,piconewton,en,pN,
http://www.ontology-of-units-of-measure.org/resource/om-2/PrefixedUnit,http://www.ontology-of-units-of-measure.org/resource/om-2/piconewton,piconewton,nl,pN,
